   0.03047   0.01348   2.38411   0.45170   0.01618   0.00000   0.28303   0.45200
   0.03135   0.01409   3.62387   0.48844   0.05823   0.00000   0.32119   0.48879
   0.03211   0.01461   4.80196   0.52409   0.09691   0.00000   0.35802   0.52448
   0.03285   0.01512   6.00450   0.56094   0.13596   0.00000   0.39598   0.56137
   0.03362   0.01565   7.35407   0.60279   0.18053   0.00000   0.43898   0.60327
   0.03431   0.01612   8.64185   0.64354   0.22347   0.00000   0.48070   0.64406
   0.03496   0.01657   9.91634   0.68418   0.26620   0.00000   0.52226   0.68475
   0.03549   0.01693  10.97779   0.71843   0.30208   0.00000   0.55722   0.71903
   0.03661   0.01770  13.29968   0.79609   0.38314   0.02538   0.63636   0.79675
   0.03757   0.01835  15.33428   0.86796   0.45784   0.09156   0.70946   0.86869
   0.03866   0.01909  17.68180   0.95337   0.54633   0.18828   0.79620   0.95416
   0.03979   0.01986  20.24857   1.04783   0.64391   0.28889   0.89201   1.04870
   0.04082   0.02056  22.65678   1.13766   0.73650   0.38519   0.98303   1.13859
   0.04187   0.02127  25.17130   1.23295   0.83451   0.48663   1.07948   1.23394
   0.04275   0.02186  27.33450   1.31643   0.92020   0.57514   1.16391   1.31748
   0.04381   0.02258  29.99232   1.42028   1.02668   0.68497   1.26888   1.42140
   0.04476
